"id","ClassCode","ClassIndex","Class","FullClass","Detail","TypeID","EngineSize","ClassYear","Gear","Drive","SeatPad","SideGlass","AirBag","CentalLock","FrontBrake","RearBrake","ABS","Protect","OilSize","OilType","BattID","TireID","RainID","DWidth","DLong","DHeight","Price","Pic1","Pic2","Pic3","Pic4","Comment","RateTrip","sDay","sWeek","sMonth","l12","l24","l36","l48","l60","sDay1","sWeek1","sMonth1","L121","L241","L361","L481","L601","sDay2","sWeek2","sMonth2","L122","L242","L362","L482","L602","CarSalePriceStandard","LastSalePrice","LastSaleDate","LastSaleRef","Active","safety","commentCar","carPrice","discountCarPrice","remainCarPrice","priceYear1","priceYear2","priceYear3","RankingRate"
793,TY00100087,87,"2.8 V 4WD Navi NEW MODEL 2015",TOYOTA FORTUNER 2.8 V 4WD Navi NEW MODEL 2015,"",31,"2755.0000",2015,28,29,127,34,128,105,36,37,46,51,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","าคามาตรฐาน สีขาวมุกราคา 1,611,000 สีอื่นราคา 1,599,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","28500.0000","25800.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","770000.0000",2023-03-06 00:00:00.000,"5กฆ 5002",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
794,TY00100088,88,"2.8 V 2WD Navi NEW MODEL 2015",TOYOTA FORTUNER 2.8 V 2WD Navi NEW MODEL 2015,"",31,"2755.0000",2015,28,30,126,34,128,105,36,37,46,51,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","าคามาตรฐาน สีขาวมุกราคา 1,541,000 สีอื่นราคา 1,529,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","27500.0000","25000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","772000.0000",2022-11-29 00:00:00.000,"5กธ 2542",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
795,TY00100089,89,"2.7 V 2WD Navi NEW MODEL 2015",TOYOTA FORTUNER 2.7 V 2WD Navi NEW MODEL 2015,"",31,"2694.0000",2015,28,30,126,34,128,105,36,37,46,51,"80.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","าคามาตรฐาน สีขาวมุกราคา 1,461,000 สีอื่นราคา 1,449,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","730000.0000",2019-10-15 00:00:00.000,"4กน 804",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
796,TY00100090,90,"2.4 V 2WD Navi NEW MODEL 2015",TOYOTA FORTUNER 2.4 V 2WD Navi NEW MODEL 2015,"",31,"2393.0000",2015,28,30,126,34,128,105,36,37,0,51,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","าคามาตรฐาน สีขาวมุกราคา 1,381,000 สีอื่นราคา 1,369,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24500.0000","23000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","768000.0000",2022-09-30 00:00:00.000,"6กข 254",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
797,TY00100091,91,"2.4 G M/T 2WD NEW MODEL 2015",TOYOTA FORTUNER 2.4 G M/T 2WD NEW MODEL 2015,"",31,"2393.0000",2015,27,30,123,34,128,105,36,37,46,51,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1199000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
798,BE00100007,7,Edition E (CKD),MERCEDES BENZ E 200 Edition E (CKD),"",1,"1991.0000",2015,28,30,108,34,125,79,36,38,46,112,"80.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3390000.0000","916000.0000",2022-12-27 00:00:00.000,"4กต 9848",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
799,FRUF9WA00006,6,Double Cab 2.2L Wildtrak 4x4 6AT 2015,FORD RANGER Double Cab 2.2L Wildtrak 4x4 6AT 2015,"",103,"2198.0000",2015,28,29,129,34,53,79,36,37,46,51,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 1,070,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1070000.0000","436000.0000",2021-03-26 00:00:00.000,"5กค 8351",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
800,VXC6000001,1,T5,VOLVO XC60 T5,"",142,"1969.0000",2015,28,31,104,34,88,79,36,38,46,58,"70.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2949000.0000","850000.0000",2019-02-21 00:00:00.000,"4กภ 4038",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
801,LENX00002,2,"300h Luxury",LEXUS NX 300h Luxury,"156 แรงม้า",135,"2494.0000",2014,28,31,32,34,54,79,36,38,46,102,"56.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2890000.0000","1000000.0000",2019-11-18 00:00:00.000,"4กศ 2370",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
802,MUMAXUS00005,5,SWB MR,MAXUS V80 SWB MR,"11 ที่นั่ง (ช่วงสั้น)",138,"2499.0000",2014,27,31,121,34,41,79,36,38,46,39,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1290000.0000","143000.0000",2020-04-28 00:00:00.000,ฮว 4180,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
803,MABT-5000001,1,Cab HI-Racer 4x2 MT,MAZDA Pro Cab HI-Racer 4x2 MT,"",143,"2200.0000",0,27,30,122,34,125,44,0,0,46,0,"0.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
804,BEV22100006,6,BlueTEC HYBRID AMG Premium (CKD),MERCEDES BENZ S 300 BlueTEC HYBRID AMG Premium (CKD),"",54,"2143.0000",2014,28,30,64,34,88,79,36,38,46,103,"70.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6790000.0000","2140000.0000",2020-12-15 00:00:00.000,"5กฐ 8646",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
805,FRUF9WA00007,7,DOUBLECAB 2.2L XLT 4x2 HR 6AT 2015,FORD RANGER DOUBLECAB 2.2L XLT 4x2 HR 6AT 2015,"",103,"2198.0000",2015,28,30,62,34,41,79,36,37,46,39,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 869,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","869000.0000","397000.0000",2021-05-28 00:00:00.000,"5กฌ 4350",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
806,FRUF9WA00008,8,OPENCAB 2.2L XLT 4x2 HR 6AT 2015,FORD RANGER OPENCAB 2.2L XLT 4x2 HR 6AT 2015,"",103,"2198.0000",2015,28,30,47,34,41,79,36,37,46,39,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 789,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","789000.0000","316000.0000",2021-03-12 00:00:00.000,"1ฒม 6143",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
807,BEW906*00001,1,Euro 6 (22 + D),MERCEDES BENZ Sprinter Elegance 516 CDI Euro 6 (22 + D),"",144,"2143.0000",2015,28,30,119,34,57,79,36,38,46,112,"100.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6600000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
808,BMB300003,3,d M Sport,BMW 520 d M Sport,"",92,"1995.0000",2016,28,30,32,34,54,79,36,38,46,103,"70.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 3,599,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3599000.0000","1260000.0000",2021-12-21 00:00:00.000,"5กท 450",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
809,TY01300082,82,"2.0 G A/T",TOYOTA INNOVA 2.0 G A/T,"",36,"1998.0000",2014,28,30,61,34,41,79,36,37,46,77,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","959000.0000","409346.0000",2019-03-13 00:00:00.000,"4กศ 5172",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
810,TY00600003,3,"2.5 V MINOR CHANGE 2016",TOYOTA VELLFIRE 2.5 V MINOR CHANGE 2016,"",74,"2494.0000",2016,28,31,101,34,85,105,36,38,46,51,"75.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62500.0000","56000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1392523.3600",2022-11-28 00:00:00.000,"3กณ 998",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
811,TYAP00046,46,"3.5 VIP MINOR CHANGE 2016",TOYOTA ALPHARD 3.5 VIP MINOR CHANGE 2016,"",25,"3456.0000",2016,28,31,114,34,85,105,36,38,46,51,"75.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4659000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
812,TYAP00047,47,"2.5 HV MINOR CHANGE 2016",TOYOTA ALPHARD 2.5 HV MINOR CHANGE 2016,"",25,"2494.0000",2016,28,31,114,34,85,105,36,38,46,51,"75.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2140000.0000",2023-02-28 00:00:00.000,"5กว 5952",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
813,BM00500003,3,d Luxury,BMW 525 d Luxury,"",53,"1995.0000",2015,28,30,32,34,53,79,36,38,46,103,"70.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3899000.0000","1120000.0000",2021-03-30 00:00:00.000,"4กฬ 4048",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
814,TY00400079,79,"1.8 V A/T NAVI (Improvement) 2016",TOYOTA ALTIS 1.8 V A/T NAVI (Improvement) 2016,"",26,"1798.0000",2016,28,31,101,34,41,79,36,38,46,113,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
815,TY00400080,80,"1.8 G A/T (Improvement) 2016",TOYOTA ALTIS 1.8 G A/T (Improvement) 2016,"",26,"1798.0000",2016,28,31,101,34,41,79,36,38,46,49,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","348000.0000",2022-10-14 00:00:00.000,"6กฉ 4206",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
816,TY00400081,81,"1.8 ESPORT NURBURGRING II A/T (Improvement) 2016",TOYOTA ALTIS 1.8 ESPORT NURBURGRING II A/T (Improvement) 2016,"",26,"1798.0000",2016,28,31,101,34,41,79,36,38,46,49,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
817,TY00400082,82,"1.8 ESPORT A/T (Improvement) 2016",TOYOTA ALTIS 1.8 ESPORT A/T (Improvement) 2016,"",26,"1798.0000",2016,28,31,101,34,41,79,36,38,46,49,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
818,TY00400083,83,"1.8 E A/T (Improvement) 2016",TOYOTA ALTIS 1.8 E A/T (Improvement) 2016,"",26,"1798.0000",2016,28,31,61,34,41,79,36,38,46,49,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","15500.0000","14800.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
819,TY00400084,84,"1.6 G A/T (Improvement) 2016",TOYOTA ALTIS 1.6 G A/T (Improvement) 2016,"",26,"1598.0000",2016,28,31,114,34,41,79,36,38,46,49,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","15000.0000","14300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","230000.0000",2022-11-28 00:00:00.000,"5กง 7161",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
820,TY00400085,85,"1.6 E A/T CNG (Improvement) 2016",TOYOTA ALTIS 1.6 E A/T CNG (Improvement) 2016,"",26,"1598.0000",2016,28,31,61,34,41,79,36,38,46,49,"50.0000",เบนซิน/CNG,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","312000.0000",2022-01-21 00:00:00.000,"5กถ 625",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
821,TY00400086,86,"1.6 J M/T (Improvement) 2016",TOYOTA ALTIS 1.6 J M/T (Improvement) 2016,"",26,"1598.0000",2016,27,31,62,34,41,79,36,38,46,75,"50.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
822,BM00800002,2,Li Pure Excellence (+ Package),BMW 740 Li Pure Excellence (+ Package),"",79,"2998.0000",2016,28,30,32,34,53,79,36,38,46,103,"80.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 7,499,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7499000.0000","1810000.0000",2022-04-26 00:00:00.000,ษข 3883,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
823,BEC21800001,1,CDI Exclusive (CBU),MERCEDES BENZ CLS 250 CDI Exclusive (CBU),ประกอบนอกประเทศ,145,"2143.0000",2014,28,30,32,34,88,79,36,38,46,69,"59.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4090000.0000","1680374.0000",2020-01-15 00:00:00.000,"5กค 7719",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
824,HD01100033,33,"2.4 EL Minor Change 2016",HONDA ACCORD 2.4 EL Minor Change 2016,"",10,"2356.0000",2016,28,0,66,34,42,79,36,38,46,51,"65.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","684000.0000",2022-06-28 00:00:00.000,"6กภ 9622",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
825,TYAV00043,43,"1.5 G A/T 2015",TOYOTA AVANZA 1.5 G A/T 2015,"",27,"1496.0000",2015,28,30,130,34,41,79,36,37,46,51,"45.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","679000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
826,TY01200144,144,"1.5 S CVT (Improvement) 2016",TOYOTA VIOS 1.5 S CVT (Improvement) 2016,อัตโนมัติ CVT,40,"1496.0000",2016,28,31,130,34,41,94,36,38,46,49,"42.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 749,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","749000.0000","266000.0000",2020-06-02 00:00:00.000,"5กฌ 2758",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
827,TY01200145,145,"1.5 G CVT (Improvement) 2016",TOYOTA VIOS 1.5 G CVT (Improvement) 2016,อัตโนมัติ CVT,40,"1496.0000",2016,28,31,63,34,41,79,36,38,46,113,"42.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 714,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","714000.0000","280000.0000",2022-12-09 00:00:00.000,"5กบ 265",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
828,TY01200146,146,"1.5 G CVT Ivory (Improvement) 2016",TOYOTA VIOS 1.5 G CVT Ivory (Improvement) 2016,อัตโนมัติ CVT,40,"1496.0000",2016,28,31,61,34,41,79,36,38,46,113,"42.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 714,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","714000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
829,TY01200147,147,"1.5 E CVT (Improvement) 2016",TOYOTA VIOS 1.5 E CVT (Improvement) 2016,อัตโนมัติ CVT,40,"1496.0000",2016,28,31,63,34,41,79,36,37,46,113,"42.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 669,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","13500.0000","13000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","669000.0000","265000.0000",2023-01-16 00:00:00.000,"5กท 2269",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
830,TY01200148,148,"1.5 E CVT Ivory (Improvement) 2016",TOYOTA VIOS 1.5 E CVT Ivory (Improvement) 2016,อัตโนมัติ CVT,40,"1496.0000",2016,28,31,61,34,41,79,36,37,46,113,"42.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 669,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","669000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
831,TY01200149,149,"1.5 J CVT (Improvement) 2016",TOYOTA VIOS 1.5 J CVT (Improvement) 2016,อัตโนมัติ CVT,40,"1496.0000",2016,28,31,63,35,41,79,36,37,46,39,"42.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน = 599,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","13000.0000","12500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","599000.0000","226000.0000",2023-03-06 00:00:00.000,"5กท 5924",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
