"ClassTime_ID","DBCarClass_ID","Period_ID"
23238,74,1
23239,74,3
23240,74,5
23241,74,7
23242,74,9
23243,74,11
23244,74,13
23245,74,15
23246,74,17
23247,74,19
23248,74,21
23249,74,22
23250,74,23
23251,74,24
23252,74,25
23253,74,26
23254,74,27
23255,74,29
23256,74,30
23257,74,31
23258,74,33
23259,74,32
23260,74,35
23261,74,34
23262,74,36
23263,74,37
23264,74,38
23265,74,39
23266,74,40
23267,74,41
23268,74,42
23269,74,43
23270,74,44
23271,74,45
23272,74,46
23273,74,47
23274,74,48
23275,74,50
23276,74,49
23277,74,51
23278,74,52
23279,75,1
23280,75,3
23281,75,5
23282,75,7
23283,75,9
23284,75,11
23285,75,13
23286,75,15
23287,75,17
23288,75,19
23289,75,21
23290,75,22
23291,75,23
23292,75,24
23293,75,25
23294,75,26
23295,75,27
23296,75,29
23297,75,30
23298,75,31
23299,75,33
23300,75,32
23301,75,35
23302,75,34
23303,75,36
23304,75,37
23305,75,38
23306,75,39
23307,75,40
23308,75,41
23309,75,42
23310,75,43
23311,75,44
23312,75,45
23313,75,46
23314,75,47
23315,75,48
23316,75,50
23317,75,49
23318,75,51
23319,75,52
23320,76,1
23321,76,3
23322,76,5
23323,76,7
23324,76,9
23325,76,11
23326,76,13
23327,76,15
23328,76,17
23329,76,19
23330,76,21
23331,76,22
23332,76,23
23333,76,24
23334,76,25
23335,76,26
23336,76,27
23337,76,29
23338,76,30
23339,76,31
23340,76,33
23341,76,32
23342,76,35
23343,76,34
23344,76,36
23345,76,37
23346,76,38
23347,76,39
23348,76,40
23349,76,41
23350,76,42
23351,76,43
23352,76,44
23353,76,45
23354,76,46
23355,76,47
23356,76,48
23357,76,50
23358,76,49
23359,76,51
23360,76,52
23361,77,1
23362,77,3
23363,77,5
23364,77,7
23365,77,9
23366,77,11
23367,77,13
23368,77,15
23369,77,17
23370,77,19
23371,77,21
23372,77,22
23373,77,23
23374,77,24
23375,77,25
23376,77,26
23377,77,27
23378,77,29
23379,77,30
23380,77,31
23381,77,33
23382,77,32
23383,77,35
23384,77,34
23385,77,36
23386,77,37
23387,77,38
23388,77,39
23389,77,40
23390,77,41
23391,77,42
23392,77,43
23393,77,44
23394,77,45
23395,77,46
23396,77,47
23397,77,48
23398,77,50
23399,77,49
23400,77,51
23401,77,52
23402,78,1
23403,78,3
23404,78,5
23405,78,7
23406,78,9
23407,78,11
23408,78,13
23409,78,15
23410,78,17
23411,78,19
23412,78,21
23413,78,22
23414,78,23
23415,78,24
23416,78,25
23417,78,26
23418,78,27
23419,78,29
23420,78,30
23421,78,31
23422,78,33
23423,78,32
23424,78,35
23425,78,34
23426,78,36
23427,78,37
23428,78,38
23429,78,39
23430,78,40
23431,78,41
23432,78,42
23433,78,43
23434,78,44
23435,78,45
23436,78,46
23437,78,47
23438,78,48
23439,78,50
23440,78,49
23441,78,51
23442,78,52
23525,117,1
23526,117,3
23527,117,5
23528,117,7
23529,117,9
23530,117,11
23531,117,13
23532,117,15
23533,117,17
23534,117,19
23535,117,21
23536,117,22
23537,117,23
23538,117,24
23539,117,25
23540,117,26
23541,117,27
23542,117,29
23543,117,30
23544,117,31
23545,117,33
23546,117,32
23547,117,35
23548,117,34
23549,117,36
23550,117,37
23551,117,38
23552,117,39
23553,117,40
23554,117,41
23555,117,42
23556,117,43
23557,117,44
23558,117,45
23559,117,46
23560,117,47
23561,117,48
23562,117,49
23563,117,50
23564,117,51
23565,117,52
23566,118,1
23567,118,3
23568,118,5
23569,118,7
23570,118,9
23571,118,11
23572,118,13
23573,118,15
23574,118,17
23575,118,19
23576,118,21
23577,118,22
23578,118,23
23579,118,24
23580,118,25
23581,118,26
23582,118,27
23583,118,29
23584,118,30
23585,118,31
23586,118,33
23587,118,32
23588,118,35
23589,118,34
23590,118,36
23591,118,37
23592,118,38
23593,118,39
23594,118,40
23595,118,41
23596,118,42
23597,118,43
23598,118,44
23599,118,45
23600,118,46
23601,118,47
23602,118,48
23603,118,49
23604,118,50
23605,118,51
23606,118,52
23607,119,1
23608,119,3
23609,119,5
23610,119,7
23611,119,9
23612,119,11
23613,119,13
23614,119,15
23615,119,17
23616,119,19
23617,119,21
23618,119,22
23619,119,23
23620,119,24
23621,119,25
23622,119,26
23623,119,27
23624,119,29
23625,119,30
23626,119,31
23627,119,33
23628,119,32
23629,119,35
23630,119,34
23631,119,36
23632,119,37
23633,119,38
23634,119,39
23635,119,40
23636,119,41
23637,119,42
23638,119,43
23639,119,44
23640,119,45
23641,119,46
23642,119,47
23643,119,48
23644,119,49
23645,119,50
23646,119,51
23647,119,52
23648,120,1
23649,120,3
23650,120,5
23651,120,7
23652,120,9
23653,120,11
23654,120,13
23655,120,15
23656,120,17
23657,120,19
23658,120,21
23659,120,22
23660,120,23
23661,120,24
23662,120,25
23663,120,26
23664,120,27
23665,120,29
23666,120,30
23667,120,31
23668,120,33
23669,120,32
23670,120,35
23671,120,34
23672,120,36
23673,120,37
23674,120,38
23675,120,39
23676,120,40
23677,120,41
23678,120,42
23679,120,43
23680,120,44
23681,120,45
23682,120,46
23683,120,47
23684,120,48
23685,120,49
23686,120,50
23687,120,51
23688,120,52
23689,121,1
23690,121,3
23691,121,5
23692,121,7
23693,121,9
23694,121,11
23695,121,13
23696,121,15
23697,121,17
23698,121,19
23699,121,21
23700,121,22
23701,121,23
23702,121,24
23703,121,25
23704,121,26
23705,121,27
23706,121,29
23707,121,30
23708,121,31
23709,121,33
23710,121,32
23711,121,35
23712,121,34
23713,121,36
23714,121,37
23715,121,38
23716,121,39
23717,121,40
23718,121,41
23719,121,42
23720,121,43
23721,121,44
23722,121,45
23723,121,46
23724,121,47
23725,121,48
23726,121,49
23727,121,50
23728,121,51
23729,121,52
23730,122,1
23731,122,3
23732,122,5
23733,122,7
23734,122,9
23735,122,11
23736,122,13
23737,122,15
23738,122,17
23739,122,19
23740,122,21
23741,122,22
23742,122,23
23743,122,24
23744,122,25
23745,122,26
23746,122,27
23747,122,29
23748,122,30
23749,122,31
23750,122,33
23751,122,32
23752,122,35
23753,122,34
23754,122,36
23755,122,37
23756,122,38
23757,122,39
23758,122,40
23759,122,41
23760,122,42
23761,122,43
23762,122,44
23763,122,45
23764,122,46
23765,122,47
23766,122,48
23767,122,49
23768,122,50
23769,122,51
23770,122,52
23771,123,1
23772,123,3
23773,123,5
23774,123,7
23775,123,9
23776,123,11
23777,123,13
23778,123,15
23779,123,17
23780,123,19
23781,123,21
23782,123,22
23783,123,23
23784,123,24
23785,123,25
23786,123,26
23787,123,27
23788,123,29
23789,123,30
23790,123,31
23791,123,33
23792,123,32
23793,123,35
23794,123,34
23795,123,36
23796,123,37
23797,123,38
23798,123,39
23799,123,40
23800,123,41
23801,123,42
23802,123,43
23803,123,44
23804,123,45
23805,123,46
23806,123,47
23807,123,48
23808,123,49
23809,123,50
23810,123,51
23811,123,52
23812,124,1
23813,124,3
23814,124,5
23815,124,7
23816,124,9
23817,124,11
23818,124,13
23819,124,15
23820,124,17
23821,124,19
23822,124,21
23823,124,22
23824,124,23
23825,124,24
23826,124,25
23827,124,26
23828,124,27
23829,124,29
23830,124,30
23831,124,31
23832,124,33
23833,124,32
23834,124,35
23835,124,34
23836,124,36
23837,124,37
23838,124,38
23839,124,39
23840,124,40
23841,124,41
23842,124,42
23843,124,43
23844,124,44
23845,124,45
23846,124,46
23847,124,47
23848,124,48
23849,124,49
23850,124,50
23851,124,51
23852,124,52
23853,125,1
23854,125,3
23855,125,5
23856,125,7
23857,125,9
23858,125,11
23859,125,13
23860,125,15
23861,125,17
23862,125,19
23863,125,21
23864,125,22
23865,125,23
23866,125,24
23867,125,25
23868,125,26
23869,125,27
23870,125,29
23871,125,30
23872,125,31
23873,125,33
23874,125,32
23875,125,35
23876,125,34
23877,125,36
23878,125,37
23879,125,38
23880,125,39
23881,125,40
23882,125,41
23883,125,42
23884,125,43
23885,125,44
23886,125,45
23887,125,46
23888,125,47
23889,125,48
23890,125,49
23891,125,50
23892,125,51
23893,125,52
23894,126,1
23895,126,3
23896,126,5
23897,126,7
23898,126,9
23899,126,11
23900,126,13
23901,126,15
23902,126,17
23903,126,19
23904,126,21
23905,126,22
23906,126,23
23907,126,24
23908,126,25
23909,126,26
23910,126,27
23911,126,29
23912,126,30
23913,126,31
23914,126,33
23915,126,32
23916,126,35
23917,126,34
23918,126,36
23919,126,37
23920,126,38
23921,126,39
23922,126,40
23923,126,41
23924,126,42
23925,126,43
23926,126,44
23927,126,45
23928,126,46
23929,126,47
23930,126,48
23931,126,49
23932,126,50
23933,126,51
23934,126,52
23935,127,1
23936,127,3
23937,127,5
23938,127,7
23939,127,9
23940,127,11
23941,127,13
23942,127,15
23943,127,17
23944,127,19
23945,127,21
23946,127,22
23947,127,23
23948,127,24
23949,127,25
23950,127,26
23951,127,27
23952,127,29
23953,127,30
23954,127,31
23955,127,33
23956,127,32
23957,127,35
23958,127,34
23959,127,36
23960,127,37
23961,127,38
23962,127,39
23963,127,40
23964,127,41
23965,127,42
23966,127,43
23967,127,44
23968,127,45
23969,127,46
23970,127,47
23971,127,48
23972,127,49
23973,127,50
23974,127,51
23975,127,52
23976,128,1
23977,128,3
23978,128,5
23979,128,7
23980,128,9
23981,128,11
23982,128,13
23983,128,15
23984,128,17
23985,128,19
23986,128,21
23987,128,22
23988,128,23
23989,128,24
23990,128,25
23991,128,26
23992,128,27
23993,128,29
23994,128,30
23995,128,31
23996,128,33
23997,128,32
23998,128,35
23999,128,34
24000,128,36
24001,128,37
24002,128,38
24003,128,39
24004,128,40
24005,128,41
24006,128,42
24007,128,43
24008,128,44
24009,128,45
24010,128,46
24011,128,47
24012,128,48
24013,128,49
24014,128,50
24015,128,51
24016,128,52
24017,108,1
24018,108,3
24019,108,5
24020,108,7
24021,108,9
24022,108,11
24023,108,13
24024,108,15
24025,108,17
24026,108,19
24027,108,21
24028,108,22
24029,108,23
24030,108,24
24031,108,25
24032,108,26
24033,108,27
24034,108,29
24035,108,30
24036,108,31
24037,108,33
24038,108,32
24039,108,35
24040,108,34
24041,108,36
24042,108,37
24043,108,38
24044,108,39
24045,108,40
24046,108,41
24047,108,42
24048,108,43
24049,108,44
24050,108,45
24051,108,46
24052,108,47
24053,108,48
24054,108,49
24055,108,50
24056,108,51
24057,108,52
24058,109,1
24059,109,3
24060,109,5
24061,109,7
24062,109,9
24063,109,11
24064,109,13
24065,109,15
24066,109,17
24067,109,19
24068,109,21
24069,109,22
24070,109,23
24071,109,24
24072,109,25
24073,109,26
24074,109,27
24075,109,29
24076,109,30
24077,109,31
24078,109,33
24079,109,32
24080,109,35
24081,109,34
24082,109,36
24083,109,37
24084,109,38
24085,109,39
24086,109,40
24087,109,41
24088,109,42
24089,109,43
24090,109,44
24091,109,45
24092,109,46
24093,109,47
24094,109,48
24095,109,49
24096,109,50
24097,109,51
24098,109,52
24099,110,1
24100,110,3
24101,110,5
24102,110,7
24103,110,9
24104,110,11
24105,110,13
24106,110,15
24107,110,17
24108,110,19
24109,110,21
24110,110,22
24111,110,23
24112,110,24
24113,110,25
24114,110,26
24115,110,27
24116,110,29
24117,110,30
24118,110,31
24119,110,33
24120,110,32
24121,110,35
24122,110,34
24123,110,36
24124,110,37
24125,110,38
24126,110,39
24127,110,40
24128,110,41
24129,110,42
24130,110,43
24131,110,44
24132,110,45
24133,110,46
24134,110,47
24135,110,48
24136,110,49
24137,110,50
24138,110,51
24139,110,52
24140,111,1
24141,111,3
24142,111,5
24143,111,7
24144,111,9
24145,111,11
24146,111,13
24147,111,15
24148,111,17
24149,111,19
24150,111,21
24151,111,22
24152,111,23
24153,111,24
24154,111,25
24155,111,26
24156,111,27
24157,111,29
24158,111,30
24159,111,31
24160,111,33
24161,111,32
24162,111,35
24163,111,34
24164,111,36
24165,111,37
24166,111,38
24167,111,39
24168,111,40
24169,111,41
24170,111,42
24171,111,43
24172,111,44
24173,111,45
24174,111,46
24175,111,47
24176,111,48
24177,111,49
24178,111,50
24179,111,51
24180,111,52
24181,112,1
24182,112,3
24183,112,5
24184,112,7
24185,112,9
24186,112,11
24187,112,13
24188,112,15
24189,112,17
24190,112,19
24191,112,21
24192,112,22
24193,112,23
24194,112,24
24195,112,25
24196,112,26
24197,112,27
24198,112,29
24199,112,30
24200,112,31
24201,112,33
24202,112,32
24203,112,35
24204,112,34
24205,112,36
24206,112,37
24207,112,38
24208,112,39
24209,112,40
24210,112,41
24211,112,42
24212,112,43
24213,112,44
24214,112,45
24215,112,46
24216,112,47
24217,112,48
24218,112,49
24219,112,50
24220,112,51
24221,112,52
24222,113,1
24223,113,3
24224,113,5
24225,113,7
24226,113,9
24227,113,11
24228,113,13
24229,113,15
24230,113,17
24231,113,19
24232,113,21
24233,113,22
24234,113,23
24235,113,24
24236,113,25
24237,113,26
24238,113,27
24239,113,29
24240,113,30
24241,113,31
24242,113,33
24243,113,32
24244,113,35
24245,113,34
24246,113,36
24247,113,37
24248,113,38
24249,113,39
24250,113,40
24251,113,41
24252,113,42
24253,113,43
24254,113,44
24255,113,45
24256,113,46
24257,113,47
24258,113,48
24259,113,49
24260,113,50
24261,113,51
24262,113,52
24263,114,1
24264,114,3
24265,114,5
24266,114,7
24267,114,9
24268,114,11
24269,114,13
24270,114,15
24271,114,17
24272,114,19
24273,114,21
24274,114,22
24275,114,23
24276,114,24
24277,114,25
24278,114,26
24279,114,27
24280,114,29
24281,114,30
24282,114,31
24283,114,33
24284,114,32
24285,114,35
24286,114,34
24287,114,36
24288,114,37
24289,114,38
24290,114,39
24291,114,40
24292,114,41
24293,114,42
24294,114,43
24295,114,44
24296,114,45
24297,114,46
24298,114,47
24299,114,48
24300,114,49
24301,114,50
24302,114,51
24303,114,52
24304,115,1
24305,115,3
24306,115,5
24307,115,7
24308,115,9
24309,115,11
24310,115,13
24311,115,15
24312,115,17
24313,115,19
24314,115,21
24315,115,22
24316,115,23
24317,115,24
24318,115,25
24319,115,26
24320,115,27
24321,115,29
24322,115,30
24323,115,31
24324,115,33
24325,115,32
24326,115,35
24327,115,34
24328,115,36
24329,115,37
24330,115,38
24331,115,39
24332,115,40
24333,115,41
24334,115,42
24335,115,43
24336,115,44
24337,115,45
24338,115,46
24339,115,47
24340,115,48
24341,115,49
24342,115,50
24343,115,51
24344,115,52
24345,52,1
24346,52,3
24347,52,5
24348,52,9
24349,52,11
24350,52,13
24351,52,15
24352,52,17
24353,52,19
24354,52,21
24355,52,22
24356,52,23
24357,52,24
24358,52,25
24359,52,26
24360,52,27
24361,52,45
24362,52,29
24363,52,30
24364,52,31
24365,52,34
24366,52,32
24367,52,33
24368,52,35
24369,52,36
24370,52,37
24371,52,38
24372,52,39
24373,52,40
24374,52,41
24375,52,42
24376,52,43
24377,52,44
24378,52,46
24379,52,47
24380,52,48
24381,52,49
24382,52,50
24383,52,51
24384,52,52
24467,91,1
24468,91,3
24469,91,5
24470,91,7
24471,91,9
24472,91,11
24473,91,13
24474,91,15
24475,91,17
24476,91,19
24477,91,21
24478,91,22
24479,91,23
24480,91,24
24481,91,25
24482,91,26
24483,91,27
24484,91,29
24485,91,30
24486,91,31
24487,91,33
24488,91,32
24489,91,35
24490,91,34
24491,91,36
24492,91,37
24493,91,38
24494,91,39
24495,91,40
24496,91,41
24497,91,42
24498,91,43
24499,91,44
24500,91,45
24501,91,46
24502,91,47
24503,91,48
24504,91,50
24505,91,49
24506,91,51
24507,91,52
25164,102,1
25165,102,3
25166,102,5
25167,102,9
25168,102,7
25169,102,11
25170,102,13
25171,102,19
25172,102,15
25173,102,17
25174,102,21
25175,102,22
25176,102,23
25177,102,24
25178,102,25
25179,102,26
25180,102,27
25181,102,29
25182,102,30
25183,102,31
25184,102,32
25185,102,33
25186,102,34
25187,102,35
25188,102,36
25189,102,37
25190,102,38
25191,102,39
25192,102,40
25193,102,41
25194,102,42
25195,102,43
25196,102,44
25197,102,45
25198,102,47
25199,102,46
25200,102,48
25201,102,49
25202,102,50
25203,102,51
25204,102,52
25945,131,1
25946,131,3
25947,131,5
25948,131,9
25949,131,11
25950,131,13
25951,131,15
25952,131,17
25953,131,19
25954,131,21
25955,131,22
25956,131,23
25957,131,24
25958,131,25
25959,131,26
25960,131,27
25961,131,45
25962,131,29
25963,131,30
25964,131,31
25965,131,34
25966,131,32
25967,131,33
25968,131,35
25969,131,36
25970,131,37
25971,131,38
25972,131,39
25973,131,40
25974,131,41
25975,131,42
25976,131,43
25977,131,44
25978,131,46
25979,131,47
25980,131,48
25981,131,49
25982,131,50
25983,131,51
25984,131,52
25985,131,7
26027,52,7
26028,128,8
26029,128,2
26637,187,1
26638,187,3
26639,187,5
26640,187,7
26641,187,9
26642,187,11
26643,187,13
26644,187,15
26645,187,17
26646,187,19
26647,187,21
26648,187,22
26649,187,23
26650,187,24
26651,187,25
26652,187,26
26653,187,27
26654,187,29
26655,187,30
26656,187,31
26657,187,33
26658,187,32
26659,187,35
26660,187,34
26661,187,36
26662,187,37
26663,187,38
26664,187,39
26665,187,40
26666,187,41
26667,187,42
26668,187,43
26669,187,44
26670,187,45
26671,187,46
26672,187,47
26673,187,48
26674,187,50
26675,187,49
26676,187,51
26677,187,52
26801,61,1
26802,61,3
26803,61,5
26804,61,7
26805,61,9
26806,61,11
26807,61,13
26808,61,15
26809,61,17
26810,61,19
26811,61,21
26812,61,22
26813,61,23
26814,61,24
26815,61,25
26816,61,26
26817,61,27
26818,61,29
26819,61,30
26820,61,31
26821,61,33
26822,61,32
26823,61,35
26824,61,34
26825,61,36
26826,61,37
26827,61,38
26828,61,39
26829,61,40
26830,61,41
26831,61,42
26832,61,43
26833,61,44
26834,61,45
26835,61,46
26836,61,47
26837,61,48
26838,61,50
26839,61,49
26840,61,51
26841,61,52
26842,60,1
26843,60,3
26844,60,5
26845,60,7
26846,60,9
26847,60,11
26848,60,13
26849,60,15
26850,60,17
26851,60,19
26852,60,21
26853,60,22
26854,60,23
26855,60,24
26856,60,25
26857,60,26
26858,60,27
26859,60,29
26860,60,30
26861,60,31
26862,60,33
26863,60,32
26864,60,35
26865,60,34
26866,60,36
26867,60,37
26868,60,38
26869,60,39
26870,60,40
26871,60,41
26872,60,42
26873,60,43
26874,60,44
26875,60,45
26876,60,46
26877,60,47
26878,60,48
26879,60,50
26880,60,49
26881,60,51
26882,60,52
26924,203,3
26925,203,5
26926,203,7
26927,203,9
26928,203,11
26929,203,13
26930,203,15
26931,203,17
26932,203,19
26933,203,21
26934,203,22
26935,203,23
26936,203,24
26937,203,25
26938,203,26
26939,203,27
26940,203,29
26941,203,30
26942,203,31
26943,203,32
26944,203,33
26945,203,34
26946,203,35
26947,203,36
26948,203,37
26949,203,38
26950,203,39
26951,203,40
26952,203,41
26953,203,42
26954,203,43
26955,203,44
26956,203,45
26957,203,46
26958,203,47
26959,203,48
26960,203,49
26961,203,50
26962,203,51
26963,203,52
26964,203,2
27450,180,5
27451,180,9
27452,180,13
27453,180,17
27454,180,21
27455,180,23
27456,180,25
27457,180,27
27458,180,30
27459,180,32
27460,180,34
27461,180,36
27462,180,38
27463,180,40
27464,180,42
27465,180,44
27466,180,46
27467,180,48
27468,180,50
27469,180,52
27471,159,4
27472,159,6
27473,159,8
27474,159,10
27475,159,12
27476,159,14
27477,159,16
27478,159,18
27479,159,20
27481,159,2
27482,188,1
27483,188,3
27484,188,5
27485,188,7
27486,188,9
27487,188,11
27488,188,13
27489,188,15
27490,188,17
27491,188,19
27492,188,21
27493,188,22
27494,188,23
27495,188,24
27496,188,25
27497,188,26
27498,188,27
27499,188,29
27500,188,30
27501,188,31
27502,188,32
27503,188,33
27504,188,34
27505,188,35
27506,188,36
27507,188,37
27508,188,38
27509,188,39
27510,188,40
27511,188,41
27512,188,42
27513,188,43
27514,188,44
27515,188,45
27516,188,47
27517,188,46
27518,188,48
27519,188,49
27520,188,50
27521,188,51
27522,188,52
27523,188,4
27524,188,6
27525,188,8
27526,188,10
27527,188,12
27528,188,14
27529,188,16
27530,188,18
27531,188,20
27532,188,2
27533,28,1
27534,28,3
27535,28,5
27536,28,7
27537,28,9
27538,28,11
27539,28,13
27540,28,15
27541,28,17
27542,28,19
27543,28,21
27544,28,22
27545,28,23
27546,28,24
27547,28,25
27548,28,26
27549,28,27
27550,28,29
27551,28,30
27552,28,31
27553,28,32
27554,28,33
27555,28,34
27556,28,35
27557,28,36
27558,28,37
27559,28,38
27560,28,39
27561,28,40
27562,28,41
27563,28,42
27564,28,43
27565,28,44
27566,28,45
27567,28,47
27568,28,46
27569,28,48
27570,28,49
27571,28,50
27572,28,51
27573,28,52
27574,28,4
27575,28,6
27576,28,8
27577,28,10
27578,28,12
27579,28,14
27580,28,16
27581,28,18
27582,28,20
27583,28,2
27584,27,1
27585,27,3
27586,27,5
27587,27,7
27588,27,9
27589,27,11
27590,27,13
27591,27,15
27592,27,17
27593,27,19
27594,27,21
27595,27,22
27596,27,23
27597,27,24
27598,27,25
27599,27,26
27600,27,27
27601,27,29
27602,27,30
27603,27,31
27604,27,32
27605,27,33
27606,27,34
27607,27,35
27608,27,36
27609,27,37
27610,27,38
27611,27,39
27612,27,40
27613,27,41
27614,27,42
27615,27,43
27616,27,44
27617,27,45
27618,27,47
27619,27,46
27620,27,48
27621,27,49
27622,27,50
27623,27,51
27624,27,52
27625,27,4
27626,27,6
27627,27,8
27628,27,10
27629,27,12
27630,27,14
27631,27,16
27632,27,18
27633,27,20
27634,27,2
27635,158,1
27636,158,3
27637,158,5
27638,158,7
27639,158,9
27640,158,11
27641,158,13
27642,158,15
27643,158,17
27644,158,19
27645,158,21
27646,158,22
27647,158,23
27648,158,24
27649,158,25
27650,158,26
27651,158,27
27652,158,29
27653,158,30
27654,158,31
27655,158,32
27656,158,33
27657,158,34
27658,158,35
27659,158,36
27660,158,37
27661,158,38
27662,158,39
27663,158,40
27664,158,41
27665,158,42
27666,158,43
27667,158,44
27668,158,45
27669,158,47
27670,158,46
27671,158,48
27672,158,49
27673,158,50
27674,158,51
27675,158,52
27676,158,4
27677,158,6
27678,158,8
27679,158,10
27680,158,12
27681,158,14
27682,158,16
27683,158,18
27684,158,20
27685,158,2
27850,214,3
27851,214,5
27852,214,7
27853,214,9
27854,214,11
27855,214,13
27856,214,15
27857,214,17
27858,214,19
27859,214,21
27860,214,22
27861,214,23
27862,214,24
27863,214,25
27864,214,26
27865,214,27
27866,214,29
27867,214,30
27868,214,31
27869,214,32
27870,214,33
27871,214,34
27872,214,35
27873,214,36
27874,214,37
27875,214,38
27876,214,40
27877,214,39
27878,214,41
27879,214,42
27880,214,43
27881,214,44
27882,214,45
27883,214,46
27884,214,47
27885,214,48
27886,214,49
27887,214,50
27888,214,51
27889,214,52
28091,80,1
28092,80,3
28093,80,5
28094,80,7
28095,80,9
28096,80,11
28097,80,13
28098,80,15
28099,80,17
28100,80,19
28101,80,21
28102,80,22
28103,80,23
28104,80,24
28105,80,25
28106,80,26
28107,80,27
28108,80,29
28109,80,30
28110,80,31
28111,80,33
28112,80,32
28113,80,35
28114,80,34
28115,80,36
