id,name,driver_wage_category_id,is_standard,wage_cal_type,wage_cal_day,wage_cal_time,is_special_wage,service_type_id,seq,status,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by
993aa684-adeb-466d-ba29-af15a1a6615e,(กทม) ลิมูซีน - ค่าเที่ยว,พขร - ค่าเที่ยว,1,PER_TRIP,ALL,ALL,0,ลิมูซีน,100,1,2023-05-22 23:10:08,2023-05-22 23:10:08,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa6b8-7ab7-4d51-910c-3b5ae9418627,(กทม) ลิมูซีน - เงินเดือน,พขร - เงินเดือน,1,PER_MONTH,ALL,ALL,0,ลิมูซีน,100,1,2023-05-22 23:10:42,2023-05-22 23:10:42,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa6db-5433-4bf9-b644-36d9cecdf896,(กทม) Shuttle Bus - ค่าทำงานในวันหยุด,พขร - ค่าทำงานในวันหยุด,1,PER_DAY,ALL,ALL,0,บัส,100,1,2023-05-22 23:11:05,2023-05-22 23:11:05,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa6f4-8a56-4673-9944-e3185cc43833,(กทม) Shuttle Bus - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,บัส,100,1,2023-05-22 23:11:21,2023-05-22 23:11:21,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa70d-7f64-4e2d-94d6-b49a545445f1,(กทม) Shuttle Bus - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,บัส,100,1,2023-05-22 23:11:38,2023-05-22 23:11:38,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa725-0dd3-4d78-9dcd-f800398647df,(กทม) Shuttle Bus - ค่าบริการเพิ่มเติม(ข้อ 1),พขร - ค่าบริการเพิ่มเติม(ข้อ 1),1,PER_MONTH,ALL,ALL,0,บัส,100,1,2023-05-22 23:11:53,2023-05-22 23:11:53,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa73e-65e2-4bf8-ab57-1145f8708ef9,(กทม) Shuttle Bus - ค่าบริการเพิ่มเติม(ข้อ 2-5),พขร - ค่าบริการเพิ่มเติม(ข้อ 2-5),1,PER_MONTH,ALL,ALL,0,บัส,100,1,2023-05-22 23:12:10,2023-05-22 23:12:10,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa755-3c49-4d27-a6cf-155d36d46478,(กทม) Shuttle Bus - ค่าประกันเที่ยว,พขร - ค่าประกันเที่ยว,1,PER_MONTH,ALL,ALL,0,บัส,100,1,2023-05-22 23:12:25,2023-05-22 23:12:25,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa777-2af2-4614-b529-7e3d323a3cb1,(กทม) Shuttle Bus - ค่าเที่ยว,พขร - ค่าเที่ยว,1,PER_TRIP,ALL,ALL,0,บัส,100,1,2023-05-22 23:12:47,2023-05-22 23:12:47,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa791-b149-4c01-b3cc-4adb1fc026ad,(กทม) Shuttle Bus - เงินเดือน,พขร - เงินเดือน,1,PER_MONTH,ALL,ALL,0,บัส,100,1,2023-05-22 23:13:04,2023-05-22 23:13:04,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
09ccf939-7cdf-807d-a52a-8c4707c4cd30,ขับนาย - เงินพิเศษค่าใบขับขี่เฉพาะ AOT/เดือน,พขร - เงินพิเศษค่าใบขับขี่เฉพาะ AOT/เดือน,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
14226aeb-a588-b6ee-ed86-04fe2eb022f4,ขับนาย - ค่าล่วงเวลาวันหยุด,พขร - ค่าล่วงเวลาวันหยุด,1,PER_HOUR,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
3fcc2029-85dd-703f-79e8-2f04318fd29e,ขับนาย - ค่าภาษาต่างประเทศ,พขร - ค่าภาษา,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
5591a60f-d7a9-5dcc-3cc7-20ab4424f6c7,ขับนาย - ค่าบริการเพิ่มเติมจากเงินเดือน,พขร - ค่าบริการเพิ่มเติมจากเงินเดือน,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
69d9e8c6-ccf5-1e28-b685-f9bb091b72be,ขับนาย - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
86fef5b7-1825-6c00-6650-118994a59072,ขับนาย - ค่าทำงานวันหยุด (ขั้นต่ำ 5ชม.),พขร - ค่าทำงานวันหยุด (ขั้นต่ำ 5ชม.),1,PER_HOUR,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
8d96e139-79c9-0884-028a-e0a16eb134c2,ขับนาย - ค่าล่วงเวลาวันทำงาน,พขร - ค่าล่วงเวลาวันทำงาน,1,PER_HOUR,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
9ee2a014-1426-48ae-53b9-15e0cb70ba84,ขับนาย - เงินเดือน+ค่าล่วงเวลาเหมาจ่าย,พขร - เงินเดือน+ค่าล่วงเวลาเหมาจ่าย,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
a24fd522-ba2d-b158-d311-3b47cd4e7984,ขับนาย - เงินเดือน,พขร - เงินเดือน,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
a972c6a4-c326-dd35-6a35-99f71b6953cb,ขับนาย - ค่าประกันล่วงเวลาขั้นต่ำ (เฉพาะข้อ 2-4),พขร - ประกันค่าล่วงเวลาขั้นต่ำ (เฉพาะข้อ 2-4),1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
b434e924-9df2-9da0-e8a1-50654ad716c1,ขับนาย - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
f2c7fee9-6056-479b-c8ee-2052487a256b,ขับนาย - ค่าเบี้ยเลี้ยงต่างจังหวัด,พขร - ค่าเบี้ยเลี้ยงต่างจังหวัด,1,PER_DAY,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
f5230fef-af40-f78f-34b4-448bf27de320,ขับนาย - ค่าแท็กซี่,พขร - ค่าแท็กซี่,1,PER_DAY,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
f964de24-2ad6-c251-1084-fd1cc94ec690,ขับนาย - ค่าบริการเพิ่มเติมจากค่าล่วงเวลา (ข้อ 2-11),พขร - ค่าบริการเพิ่มเติมจากค่าล่วงเวลา (ข้อ 2-11),1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
0c8e110e-3354-3ce3-b106-02284a75bd2c,(พัทยา) พขร - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
1db9c73b-3d8c-ad1f-7434-2dc8cf315bf3,(พัทยา) พขร - ค่าเที่ยว กทม.-สุวรรณภูมิ,พขร - ค่าเที่ยว กทม.-สุวรรณภูมิ,1,PER_TRIP,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
26704457-e472-94f8-c89a-4b54431b6d30,(พัทยา) พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
