id,Name,service_type_id (Name),calculate_type,standard_price,branch_id,booking_day_mon,booking_day_tue,booking_day_wed,booking_day_thu,booking_day_fri,booking_day_sat,booking_day_sun,start_booking_time,end_booking_time,reserve_booking_duration,start_date,end_date,is_used_application,fix_days,fix_return_time,status,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by,GL Account
,บัส (4 Days 3 Nights) Bangkok - Nonthaburi,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Chon Buri,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Pathum Thani,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Nakhon Nayok,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Saraburi,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phra Nakhon Si Ayutthaya,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Samut Songkhram,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Ang Thong,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Rayong,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Prachin Buri,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Ratchaburi,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Suphan Buri,บัส,FIXED," 48,792.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Sing Buri,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Kanchanaburi,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Lop Buri,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phetchaburi,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Chanthaburi,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Sa Kaeo,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Chai Nat,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Uthai Thani,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Nakhon Sawan,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Nakhon Ratchasima (Khao Yai),บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Trat,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Prachuap Khiri Khan (Hua Hin),บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phichit,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Chaiyaphum,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phetchabun,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Kamphaeng Phet,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Buri Ram,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Tak,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phitsanulok,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Sukhothai,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Surin,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Khon Kaen,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Maha Sarakham,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Chumphon,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Uttaradit,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Roi Et,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Nong Bua Lam Phu,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Si Sa Ket,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Loei,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phrae,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Udon Thani,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Am Nat Charoen,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Ranong,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Ubon Ratchathani,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Lampang,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Nong Khai,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Sakon Nakhon,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Mukdahan,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Surat Thani,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Lamphun,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Nan,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Chiang Mai,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phayao,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Nakhon Phanom,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phangnga,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Krabi,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Chiang Rai,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Nakhon Si Thammarat,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Trang,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phuket,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Phatthalung,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Mae Hong Son,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,บัส (4 Days 3 Nights) Bangkok - Songkhla,บัส,FIXED," 54,142.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,มินิโค้ช One Day Trip (12Hrs./Day),มินิโค้ช,DAILY," 10,486.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
,มินิโค้ช (Transfer and Half Day) Bangkok - Suvarnabhumi Airport to Town (BKK),มินิโค้ช,FIXED," 10,058.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
,มินิโค้ช (Transfer and Half Day) Bangkok - Don Muang Airport to Town (BKK),มินิโค้ช,FIXED," 10,058.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
,มินิโค้ช (Transfer and Half Day) Bangkok - Bangkok Metropolitan Region,มินิโค้ช,FIXED," 10,058.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
,มินิโค้ช (Transfer and Half Day) Bangkok - Pattaya,มินิโค้ช,FIXED," 15,408.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
,มินิโค้ช (Transfer and Half Day) Bangkok - Huahin,มินิโค้ช,FIXED," 23,112.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
,มินิโค้ช (Transfer and Half Day) Bangkok - Bangkok and Bangkok Metropolitan Region,มินิโค้ช,FIXED," 11,449.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
,มินิโค้ช (One Day Trip) Bangkok - Bangkok,มินิโค้ช,FIXED," 18,190.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
,มินิโค้ช (One Day Trip) Bangkok - Samut Prakan,มินิโค้ช,FIXED," 18,190.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
,มินิโค้ช (One Day Trip) Bangkok - Samut Sakhon,มินิโค้ช,FIXED," 18,190.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - Sprinter
